timestamp,symbol,price,quantity,is_buyer_maker
1778603763481,BTCUSDT,80262.2,0.001,False
1778603763500,BTCUSDT,80262.6,0.001,False
1778603763500,BTCUSDT,80262.7,0.001,False
1778603763500,BTCUSDT,80263.2,0.001,False
1778603763500,BTCUSDT,80263.7,0.001,False
1778603763505,BTCUSDT,80264.0,0.002,False
1778603763506,BTCUSDT,80264.1,0.016,False
1778603763506,BTCUSDT,80264.2,0.001,False
1778603763509,BTCUSDT,80264.6,0.013,False
1778603763509,BTCUSDT,80264.7,0.001,False
1778603763509,BTCUSDT,80264.9,0.005,False
1778603763525,BTCUSDT,80265.0,0.003,False
1778603763525,BTCUSDT,80265.4,0.001,False
1778603763525,BTCUSDT,80265.5,0.001,False
1778603763525,BTCUSDT,80265.6,0.004,False
1778603763527,BTCUSDT,80266.0,0.001,False
1778603763527,BTCUSDT,80266.1,0.001,False
1778603763527,BTCUSDT,80266.2,0.003,False
1778603763528,BTCUSDT,80266.5,0.008,False
1778603763528,BTCUSDT,80266.7,0.001,False
1778603763528,BTCUSDT,80266.8,0.004,False
1778603763528,BTCUSDT,80267.0,0.001,False
1778603763528,BTCUSDT,80267.1,0.001,False
1778603763582,BTCUSDT,80267.3,0.019,False
1778603763582,BTCUSDT,80267.7,0.001,False
1778603763582,BTCUSDT,80267.8,0.008,False
1778603763582,BTCUSDT,80268.0,0.011,False
1778603763582,BTCUSDT,80268.2,0.002,False
1778603763582,BTCUSDT,80268.8,0.004,False
1778603763582,BTCUSDT,80268.9,0.03,False
1778603763582,BTCUSDT,80269.1,0.004,False
1778603763582,BTCUSDT,80269.2,0.001,False
1778603763944,BTCUSDT,80269.2,0.025,True
1778603764151,BTCUSDT,80269.3,0.249,False
1778603764352,BTCUSDT,80269.3,0.001,False
1778603764421,BTCUSDT,80269.2,0.003,True
1778603764481,BTCUSDT,80269.3,0.006,False
1778603764994,BTCUSDT,80269.2,0.006,True
1778603765261,BTCUSDT,80269.2,0.001,True
1778603765446,BTCUSDT,80269.3,0.007,False
1778603765709,BTCUSDT,80269.3,0.003,False
1778603765841,BTCUSDT,80269.2,9.305,True
1778603765841,BTCUSDT,80269.1,0.004,True
1778603765841,BTCUSDT,80269.0,0.05,True
1778603765841,BTCUSDT,80268.9,0.002,True
1778603765841,BTCUSDT,80268.8,0.001,True
1778603765842,BTCUSDT,80268.0,0.004,True
1778603765842,BTCUSDT,80267.9,0.597,True
1778603765842,BTCUSDT,80267.3,0.001,True
1778603765842,BTCUSDT,80267.2,0.002,True
1778603765842,BTCUSDT,80267.1,0.001,True
1778603765844,BTCUSDT,80266.6,0.001,True
1778603765844,BTCUSDT,80266.4,0.004,True
1778603765844,BTCUSDT,80266.3,0.001,True
1778603765844,BTCUSDT,80266.0,0.002,True
1778603765855,BTCUSDT,80265.8,0.002,True
1778603765867,BTCUSDT,80265.5,0.003,True
1778603765867,BTCUSDT,80265.2,0.001,True
1778603765867,BTCUSDT,80265.1,0.002,True
1778603765867,BTCUSDT,80264.5,0.001,True
1778603765867,BTCUSDT,80264.4,0.001,True
1778603765877,BTCUSDT,80264.0,0.001,True
1778603765881,BTCUSDT,80263.5,0.006,True
1778603765890,BTCUSDT,80263.3,0.001,False
1778603765989,BTCUSDT,80263.2,0.002,True
1778603766034,BTCUSDT,80263.3,0.001,False
1778603766385,BTCUSDT,80263.2,0.002,True
1778603766881,BTCUSDT,80263.2,0.224,True
1778603767528,BTCUSDT,80263.2,0.007,True
1778603767535,BTCUSDT,80263.3,0.002,False
1778603768080,BTCUSDT,80263.2,0.062,True
1778603768080,BTCUSDT,80263.1,0.001,True
1778603768080,BTCUSDT,80263.0,0.002,True
1778603768080,BTCUSDT,80262.9,0.005,True
1778603768084,BTCUSDT,80262.7,0.001,True
1778603768084,BTCUSDT,80262.1,0.001,True
1778603768084,BTCUSDT,80262.0,0.001,True
1778603768084,BTCUSDT,80261.9,0.002,True
1778603768084,BTCUSDT,80261.7,0.001,True
1778603768084,BTCUSDT,80261.6,0.002,True
1778603768084,BTCUSDT,80261.4,0.001,True
1778603768088,BTCUSDT,80261.3,0.051,True
1778603768088,BTCUSDT,80261.1,0.002,True
1778603768088,BTCUSDT,80261.0,0.001,True
1778603768088,BTCUSDT,80260.6,0.001,True
1778603768088,BTCUSDT,80260.3,0.003,True
1778603768088,BTCUSDT,80260.1,0.003,True
1778603768091,BTCUSDT,80260.0,0.059,True
1778603768102,BTCUSDT,80259.9,0.003,True
1778603768102,BTCUSDT,80259.8,0.001,True
1778603768102,BTCUSDT,80259.7,0.002,True
1778603768102,BTCUSDT,80259.3,0.001,True
1778603768102,BTCUSDT,80259.2,0.001,True
1778603768102,BTCUSDT,80259.0,0.003,True
1778603768102,BTCUSDT,80258.9,0.003,True
1778603768102,BTCUSDT,80258.4,0.001,True
1778603768102,BTCUSDT,80258.1,0.001,True
1778603768106,BTCUSDT,80258.0,0.017,True
1778603768492,BTCUSDT,80258.1,0.056,False
1778603768647,BTCUSDT,80258.0,0.001,True
1778603768754,BTCUSDT,80258.1,0.007,False
1778603768867,BTCUSDT,80258.0,0.2,True
1778603768986,BTCUSDT,80258.1,8.599,False
1778603768988,BTCUSDT,80258.2,0.014,False
1778603768988,BTCUSDT,80258.3,0.002,False
1778603768988,BTCUSDT,80258.5,0.001,False
1778603768988,BTCUSDT,80258.7,0.25,False
1778603768988,BTCUSDT,80259.0,0.001,False
1778603768988,BTCUSDT,80259.5,0.001,False
1778603768988,BTCUSDT,80259.7,0.003,False
1778603768988,BTCUSDT,80259.9,0.002,False
1778603768988,BTCUSDT,80260.0,0.004,False
1778603768988,BTCUSDT,80260.1,0.039,False
1778603768988,BTCUSDT,80260.2,0.001,False
1778603768988,BTCUSDT,80260.4,0.025,False
